SUID	shared name	id	type	entrezgene_id	ENSG_ID	hgnc_symbol	TiO2_24hrs_10_Caco2.logFC	TiO2_24hrs_10_Caco2.P.Value	TiO2_24hrs_100_Caco2.logFC	TiO2_24hrs_100_Caco2.P.Value	TiO2_24hrs_10_SAE.logFC	TiO2_24hrs_10_SAE.P.Value	TiO2_24hrs_100_SAE.logFC	TiO2_24hrs_100_SAE.P.Value	TiO2_24hrs_10_THP1.logFC	TiO2_24hrs_10_THP1.P.Value	TiO2_24hrs_100_THP1.logFC	TiO2_24hrs_100_THP1.P.Value	name	selected
2972	3891	3891	Gene	3891	ENSG00000135443	KRT85	-0.07174463	0.36445	-0.01353218	0.8610139	0.1294236	0.07197389	0.1663165	0.02759563	0.134886	0.2392439	-0.1641645	0.1594843	3891	FALSE
2975	5046	5046	Gene	5046	ENSG00000140479	PCSK6	-0.03591494	0.4217072	-0.0496553	0.2744257	0.04815553	0.3829792	0.1020954	0.08299113	-0.08848987	0.2122924	-0.2272556	0.007368327	5046	FALSE
928	4089	4089	Gene	4089	ENSG00000141646	SMAD4	0.00975008	0.8882552	-0.06031629	0.3945233	-0.08523302	0.4173107	-0.2024623	0.07345237	0.1741321	0.1131726	0.2792977	0.02030283	4089	FALSE
929	6934	6934	Gene	6934	ENSG00000148737	TCF7L2	0.0254768	0.6253982	-0.01512103	0.7709982	-0.0346479	0.5639158	-0.02007296	0.7365938	-0.09677721	0.2656085	-0.4039284	0.0008042146	6934	FALSE
2978	8502	8502	Gene	8502	ENSG00000144283	PKP4	-0.2124786	0.01597141	-0.4587625	0.0001274381	0.2189903	0.2013244	0.1576782	0.3472495	-0.226511	0.005913894	-0.3739392	0.0002290107	8502	FALSE
2979	6768	6768	Gene	6768	ENSG00000149418	ST14	0.02706065	0.5230375	0.0648656	0.1457059	-0.01306557	0.856142	0.03890861	0.5919377	-0.0590123	0.6022258	-0.394201	0.00574978	6768	FALSE
932	2033	2033	Gene	2033	ENSG00000100393	EP300	-0.003511263	0.9748514	-0.2627619	0.03830704	0.1972961	0.09349017	0.1982793	0.09209757	-0.0622835	0.641774	-0.2881907	0.05314053	2033	FALSE
2981	26239	26239	Gene	26239	ENSG00000159455	LCE2B	-0.003105288	0.965549	-0.1931186	0.02208344	0.0028599	0.9656503	0.007479624	0.9103524	0.255857	0.02212247	0.2511293	0.02404292	26239	FALSE
934	2932	2932	Gene	2932	ENSG00000082701	GSK3B	-0.05753514	0.5657891	-0.02456076	0.8048483	-0.2628811	0.008954638	-0.08300166	0.3254841	-0.2069334	0.09900813	0.4098697	0.005422418	2932	FALSE
936	5663	5663	Gene	5663	ENSG00000080815	PSEN1	-0.07156579	0.1349297	-0.05989083	0.2025418	-0.02216929	0.7510036	-0.02760585	0.6931942	0.01958497	0.7723195	0.2883361	0.001779232	5663	FALSE
2986	3713	3713	Gene	3713	ENSG00000163207	IVL	0.02216356	0.8407917	0.05128193	0.6437601	0.2164696	0.02490011	0.1478474	0.1005026	0.0750659	0.4750344	0.1964466	0.08305105	3713	FALSE
940	7473	7473	Gene	7473	ENSG00000108379	WNT3	-0.1042419	0.1579563	-0.06692477	0.3486235	0.1029737	0.1905006	0.2263904	0.01209612	0.002701578	0.9797358	0.09574496	0.3789432	7473	FALSE
2990	26085	26085	Gene	26085	ENSG00000167759	KLK13	-0.02616521	0.5507159	-0.003883506	0.9287104	0.1252918	0.03789431	0.1277809	0.03498184	-0.0270601	0.694475	0.05841153	0.4040628	26085	FALSE
943	1499	1499	Gene	1499	ENSG00000168036	CTNNB1	0.06672604	0.1125684	0.055488	0.1777064	0.02029056	0.7661368	0.2163252	0.009279002	0.07923533	0.3009767	-0.02236037	0.7637964	1499	FALSE
947	6907	6907	Gene	6907	ENSG00000101849	TBL1X	-0.03700851	0.5419556	-0.1571701	0.02475493	-0.02722085	0.6712713	-0.0007824703	0.9902172	0.02024198	0.785857	-0.01264056	0.8650967	6907	FALSE
2999	3892	3892	Gene	3892	ENSG00000170442	KRT86	0.1519423	0.05286893	0.1255452	0.09874592	0.06484345	0.4578234	0.201979	0.03813957	0.05890725	0.3224405	0.03189865	0.5845659	3892	FALSE
3001	286887	286887	Gene	286887	ENSG00000170465	KRT6C	-0.1565438	0.1636753	-0.2621407	0.03175353	-0.04634808	0.8196415	-0.07655416	0.7071662	0.04710731	0.7460778	0.2209595	0.1519082	286887	FALSE
953	83439	83439	Gene	83439	ENSG00000152284	TCF7L1	0.1150747	0.2142446	-0.06747254	0.4534124	-0.1269939	0.07170768	-0.1600076	0.02989758	-0.190061	0.2111966	0.04264935	0.7693793	83439	FALSE
954	8607	8607	Gene	8607	ENSG00000175792	RUVBL1	0.04673355	0.3795766	0.1228422	0.03808687	-0.03356617	0.6332784	-0.09621662	0.1898872	-0.1234334	0.6542451	-0.1763779	0.5246875	8607	FALSE
956	5525	5525	Gene	5525	ENSG00000066027	PPP2R5A	-0.0180028	0.6776407	0.05111758	0.253641	-0.1008918	0.1312144	-0.1039907	0.1211273	0.07026797	0.3079467	0.1858178	0.01896686	5525	FALSE
3006	3880	3880	Gene	3880	ENSG00000171345	KRT19	0.001760667	0.9603994	0.01416998	0.6907818	-0.1541771	0.1519073	-0.4795116	0.0008111969	-0.1327191	0.1001963	-0.2345294	0.01026984	3880	FALSE
959	5527	5527	Gene	5527	ENSG00000078304	PPP2R5C	0.05297825	0.283541	0.1329415	0.01875135	-0.009118724	0.8730523	-0.02699934	0.6379917	-0.03067242	0.7592827	-0.006114791	0.9511603	5527	FALSE
3007	3866	3866	Gene	3866	ENSG00000171346	KRT15	-0.2686257	0.01851502	-0.1186804	0.2366948	0.08031487	0.3202703	0.01743498	0.8246678	-0.3515697	0.02451293	-0.3360359	0.02978783	3866	FALSE
3008	8687	8687	Gene	8687	ENSG00000171360	KRT38	-0.1325147	0.04318364	-0.03663135	0.5317804	-0.09123739	0.5315087	-0.1777583	0.2361916	0.0412479	0.6452274	0.0199776	0.822718	8687	FALSE
961	2535	2535	Gene	2535	ENSG00000180340	FZD2	0.1812887	0.08785825	0.0189855	0.8455404	0.07285735	0.363705	-0.007820147	0.9205368	-0.0563927	0.4809078	-0.2748724	0.00596763	2535	FALSE
3011	3857	3857	Gene	3857	ENSG00000171403	KRT9	-0.03247616	0.7363528	-0.0123195	0.8980853	0.1188524	0.07298499	0.1361795	0.04490275	0.07201816	0.5603692	-0.04144214	0.7358856	3857	FALSE
965	2149	2149	Gene	2149	ENSG00000181104	F2R	0.07573978	0.07813376	0.02772236	0.485402	0.2069332	0.4761753	0.713723	0.0298093	-0.04355669	0.7409519	-0.3636802	0.01932591	2149	FALSE
3015	3849	3849	Gene	3849	ENSG00000172867	KRT2	0.03388739	0.7194353	-0.0866976	0.3677124	0.1959431	0.03507476	0.1127019	0.1891098	0.04714814	0.4598496	0.03699198	0.5596042	3849	FALSE
967	3827	3827	Gene	3827	ENSG00000113889	KNG1	-0.04826489	0.7260827	-0.588052	0.001717337	0.0008199206	0.9885458	0.1554137	0.02015585	0.04541532	0.6005352	-0.02856446	0.7406865	3827	FALSE
968	2244	2244	Gene	2244	ENSG00000171564	FGB	-0.1342042	0.1394161	-0.2021963	0.03722604	0.03201941	0.6561116	0.07491846	0.3088984	0.07469806	0.2997308	0.04245299	0.5471789	2244	FALSE
3017	3728	3728	Gene	3728	ENSG00000173801	JUP	0.07313667	0.1271567	0.04881626	0.2909934	-0.01114293	0.9207015	0.2676264	0.03543634	-0.0957124	0.4591676	-0.2671394	0.05940617	3728	FALSE
969	5327	5327	Gene	5327	ENSG00000104368	PLAT	-0.02591488	0.82228	0.01556511	0.8925841	0.2173737	0.01491474	0.1676788	0.04628106	0.01085463	0.9309648	0.1624498	0.215387	5327	FALSE
971	4153	4153	Gene	4153	ENSG00000165471	MBL2	0.06763518	0.3438138	0.1662633	0.03641709	-0.0373288	0.5534786	-0.01738891	0.7808914	-0.03845983	0.6160024	-0.07675712	0.3270436	4153	FALSE
972	2152	2152	Gene	2152	ENSG00000117525	F3	-0.01491554	0.8593128	0.01334262	0.873995	0.290204	0.01219096	0.5001149	0.0004118743	0.412085	0.5241917	0.3802887	0.5560089	2152	FALSE
973	2153	2153	Gene	2153	ENSG00000198734	F5	-0.02743274	0.6109256	-0.2255294	0.001905521	0.06158428	0.2627588	0.02090621	0.6949164	0.03062899	0.7697182	-0.01488849	0.886627	2153	FALSE
974	5265	5265	Gene	5265	ENSG00000197249	SERPINA1	-0.01575293	0.6679945	-0.005245547	0.8858935	0.02011267	0.8124886	0.4194612	0.0005809464	0.02641083	0.8447846	-0.08744379	0.5214451	5265	FALSE
975	5329	5329	Gene	5329	ENSG00000011422	PLAUR	0.01109719	0.8813275	0.2034637	0.02021447	0.1071566	0.1301384	0.1516464	0.04241435	-0.004648963	0.9319012	-0.02377504	0.6637916	5329	FALSE
980	7035	7035	Gene	7035	ENSG00000003436	TFPI	0.02787476	0.5493356	0.1516285	0.008097859	0.08781547	0.4923426	0.5726452	0.001070194	0.1644012	0.09911834	0.3839319	0.002036601	7035	FALSE
3029	51350	51350	Gene	51350	ENSG00000185069	KRT76	-0.005160155	0.9022297	-0.0263281	0.5352277	0.2280143	0.04647982	0.2198535	0.05325267	0.0498816	0.6118435	0.1493207	0.1502383	51350	FALSE
984	5648	5648	Gene	5648	ENSG00000127241	MASP1	-0.09126082	0.1307363	0.009014387	0.8731583	0.04758696	0.4696181	0.09336143	0.1721289	0.1987693	0.01251236	0.1752533	0.02272553	5648	FALSE
986	2	2	Gene	2	ENSG00000175899	A2M	-0.1337041	0.09416273	-0.2055341	0.0183127	-0.01877807	0.7070861	0.03032426	0.5464754	-0.1191073	0.2953783	-0.4760901	0.0016514	2	FALSE
3036	3852	3852	Gene	3852	ENSG00000186081	KRT5	-0.08916195	0.1413474	-0.009916253	0.8616421	-0.1379506	0.1937782	-0.2270595	0.04562194	0.04621958	0.5943591	-0.1365779	0.1374549	3852	FALSE
988	2161	2161	Gene	2161	ENSG00000131187	F12	-0.03271612	0.6778262	0.06933612	0.3866884	-0.1649653	0.02053536	-0.1058077	0.106597	0.05044349	0.4280664	0.03224449	0.6085823	2161	FALSE
3040	3858	3858	Gene	3858	ENSG00000186395	KRT10	0.09808924	0.05612742	0.1055513	0.04274313	0.00829264	0.913844	-0.03714193	0.6300903	0.05844755	0.3605349	0.08981801	0.1730051	3858	FALSE
3043	3868	3868	Gene	3868	ENSG00000186832	KRT16	0.06366511	0.5186816	0.3410906	0.005779031	-0.03568371	0.6944678	-0.09993017	0.2847683	-0.0445368	0.6957464	-0.03762678	0.7407832	3868	FALSE
995	732	732	Gene	732	ENSG00000021852	C8B	0.09760057	0.4024947	0.2755955	0.03498304	0.1624986	0.1604984	0.2612536	0.03576668	0.02146116	0.8623551	-0.02538707	0.8375558	732	FALSE
3045	3861	3861	Gene	3861	ENSG00000186847	KRT14	0.09723841	0.4399881	0.1971415	0.1359014	0.193936	0.02894027	-0.1304938	0.1155921	-0.04872767	0.7565136	-0.0806549	0.6095347	3861	FALSE
999	1604	1604	Gene	1604	ENSG00000196352	CD55	-0.1053912	0.2569092	0.1157041	0.2165676	-0.02214134	0.8550911	-0.03003421	0.804494	-0.03661598	0.8097328	-0.6167015	0.002432105	1604	FALSE
1002	727	727	Gene	727	ENSG00000106804	C5	-0.007034063	0.9535127	0.2093647	0.1081226	0.03740242	0.6501569	-0.2236445	0.01993729	-0.2455861	0.09506241	-0.2098699	0.1453944	727	FALSE
1003	623	623	Gene	623	ENSG00000100739	BDKRB1	-0.04089197	0.4451473	-0.05792499	0.2872734	0.1325009	0.04732234	0.1096616	0.09024902	-0.0399102	0.5426135	0.05842335	0.3785009	623	FALSE
1005	722	722	Gene	722	ENSG00000123838	C4BPA	-0.03086132	0.6800618	-0.1447599	0.07677512	0.2167957	0.02006289	0.2262343	0.01638805	0.08400172	0.2399522	0.06940384	0.3255877	722	FALSE
1012	4179	4179	Gene	4179	ENSG00000117335	CD46	-0.1068853	0.3479	0.02115271	0.8489697	-0.005261407	0.941217	-0.02102152	0.7687903	0.01406826	0.847137	-0.3051	0.002019884	4179	FALSE
1016	2243	2243	Gene	2243	ENSG00000171560	FGA	-0.08047416	0.607061	-0.1851441	0.2513941	0.1936505	0.01583093	0.1054759	0.1424667	0.002440486	0.9738257	0.08911081	0.2494161	2243	FALSE
1017	5054	5054	Gene	5054	ENSG00000106366	SERPINE1	-0.01669623	0.7948731	-0.02849434	0.6584525	0.01414159	0.897024	0.8499183	1.776474e-05	0.09075268	0.7622344	0.8241468	0.01979265	5054	FALSE
1018	5340	5340	Gene	5340	ENSG00000122194	PLG	0.05180403	0.6156576	-0.02032537	0.8428934	-0.08425786	0.6478379	0.04575666	0.8033063	-0.09502684	0.496927	-0.3180451	0.04213209	5340	FALSE
1021	716	716	Gene	716	ENSG00000182326	C1S	-0.05024341	0.5369231	0.0331722	0.6816413	-0.1731118	0.1797918	-0.396252	0.008499161	0.04641189	0.419963	0.005295437	0.9252863	716	FALSE
1022	719	719	Gene	719	ENSG00000171860	C3AR1	-0.0712328	0.3829521	-0.1441396	0.09646478	0.004160779	0.9497661	-0.02648451	0.6896901	-0.2908996	0.3203709	-1.286701	0.00122353	719	FALSE
1023	718	718	Gene	718	ENSG00000125730	C3	-0.08066339	0.45931	0.04118158	0.7022671	-0.05404854	0.7149016	-0.2870935	0.07533345	0.03906623	0.6791793	0.5358975	0.0002479429	718	FALSE
1025	1675	1675	Gene	1675	ENSG00000197766	CFD	-0.1107308	0.06988211	-0.02268043	0.6834247	-0.1526327	0.06609366	-0.3622319	0.0007194217	-0.1067205	0.238026	-0.3484479	0.002611197	1675	FALSE
1027	715	715	Gene	715	ENSG00000159403	C1R	-0.05140998	0.5660529	0.04136014	0.643189	0.2313949	0.04072488	0.08448863	0.4079689	0.01068779	0.9046567	-0.06056948	0.5027459	715	FALSE
1031	10747	10747	Gene	10747	ENSG00000009724	MASP2	-0.01173462	0.7677062	-0.01606461	0.6865971	0.1484929	0.04340347	0.05977294	0.3710106	0.06265904	0.373794	0.006780389	0.9215428	10747	FALSE
3081	81870	81870	Gene	81870	ENSG00000198083	KRTAP9-9	-0.025195	0.7339424	-0.1817353	0.03232405	0.1694387	0.03726641	0.08331204	0.2622991	0.01266499	0.8587549	0.02836708	0.6912792	81870	FALSE
1034	5170	5170	Gene	5170	ENSG00000140992	PDPK1	-0.4791805	0.009947681	-1.292401	1.059978e-05	0.2041107	0.1385871	0.1709321	0.206938	-0.4350573	0.1483665	-0.9607259	0.006880931	5170	FALSE
1035	7161	7161	Gene	7161	ENSG00000078900	TP73	0.0752313	0.3082907	0.1645108	0.04253851	-0.02218438	0.8666297	-0.151437	0.2677712	0.2487644	0.02881841	0.1136284	0.2652088	7161	FALSE
1036	25	25	Gene	25	ENSG00000097007	ABL1	0.01098712	0.8837748	-0.07775303	0.3149573	-0.06852087	0.4342094	-0.2556243	0.01324316	0.006948771	0.9682622	0.06433191	0.7136784	25	FALSE
1039	4793	4793	Gene	4793	ENSG00000104825	NFKBIB	0.04431461	0.5077398	-0.04928425	0.4626663	0.08653407	0.2099086	0.01357165	0.8372944	0.09351973	0.4191673	0.3673954	0.008946133	4793	FALSE
1040	4792	4792	Gene	4792	ENSG00000100906	NFKBIA	-0.1506616	0.1270014	-0.5675236	0.0001364806	0.06466682	0.5522386	0.2386551	0.04787444	0.2467976	0.2107764	0.9464685	0.0006030784	4792	FALSE
1041	4794	4794	Gene	4794	ENSG00000146232	NFKBIE	-0.01148896	0.8772616	-0.01265598	0.8649281	-0.2006523	0.03974261	-0.2327422	0.02103092	-0.020778	0.8483833	0.2366539	0.05195543	4794	FALSE
1043	27018	27018	Gene	27018	ENSG00000166681	BEX3	-0.07989935	0.08890333	-0.03148236	0.4715601	0.000301872	0.9961615	-0.08583957	0.1923568	-0.1575536	0.3295804	-0.478363	0.01223201	27018	FALSE
1046	10019	10019	Gene	10019	ENSG00000111252	SH2B3	-0.1765286	0.02354234	0.07269016	0.2912969	0.114067	0.1010661	0.02433741	0.7066777	-0.03717311	0.6030519	-0.1519709	0.05526565	10019	FALSE
1047	1445	1445	Gene	1445	ENSG00000103653	CSK	0.04813324	0.6997799	0.2027646	0.127832	-0.07727444	0.2169185	-0.1753482	0.01423143	-0.1966259	0.1215751	-0.5089415	0.001687161	1445	FALSE
1048	814	814	Gene	814	ENSG00000152495	CAMK4	0.02445961	0.8015162	0.013115	0.8926378	-0.05544494	0.5610567	0.04847647	0.6105156	0.3020835	0.01593674	0.3813438	0.004661212	814	FALSE
1049	7529	7529	Gene	7529	ENSG00000166913	YWHAB	0.02406568	0.6854764	-0.1412338	0.03647603	0.009906689	0.8723126	0.04447506	0.4765452	-0.06608319	0.3536073	-0.239569	0.006329095	7529	FALSE
1050	596	596	Gene	596	ENSG00000171791	BCL2	-0.05929384	0.1295718	-0.01877058	0.6101058	-0.03717758	0.5293786	-0.02410879	0.6814605	0.08651177	0.3011694	0.2591876	0.009520289	596	FALSE
1051	2309	2309	Gene	2309	ENSG00000118689	FOXO3	-1.281027	7.80527e-05	-2.704144	1.644568e-07	0.6703712	0.3100188	0.8540756	0.2034266	-1.168894	0.05333835	-2.576089	0.0008640229	2309	FALSE
1052	8660	8660	Gene	8660	ENSG00000185950	IRS2	-0.04426832	0.511481	-0.1697577	0.02779117	-0.1047871	0.08037379	-0.1055551	0.0785159	-0.007300671	0.9312331	0.5393816	0.0001084936	8660	FALSE
1053	6272	6272	Gene	6272	ENSG00000134243	SORT1	0.0402619	0.5947485	-0.03684135	0.6259604	-0.1435053	0.1886365	-0.1798851	0.1079475	-0.1304992	0.1780493	-0.2723012	0.01391753	6272	FALSE
1054	10603	10603	Gene	10603	ENSG00000160999	SH2B2	0.05631318	0.2595831	0.05755625	0.2499558	0.2592293	0.002741799	0.1915459	0.01484749	0.09908611	0.5195865	-0.09868642	0.5212323	10603	FALSE
1056	5336	5336	Gene	5336	ENSG00000197943	PLCG2	0.1924461	0.05605078	0.09856221	0.2905331	-0.2090694	0.05178294	-0.2036114	0.05701044	-0.1126295	0.2421591	-0.2553468	0.01956941	5336	FALSE
1057	7534	7534	Gene	7534	ENSG00000164924	YWHAZ	-0.01915137	0.7487011	-0.009498087	0.8734823	-0.2310931	0.00417234	-0.2929633	0.0009125715	-0.002132997	0.9708015	0.1508404	0.02615262	7534	FALSE
1058	396	396	Gene	396	ENSG00000141522	ARHGDIA	0.02185857	0.6976466	0.12647	0.04544239	0.07673325	0.4998746	-0.001805227	0.9871733	-0.0380099	0.8374714	0.0680644	0.7141177	396	FALSE
1059	7533	7533	Gene	7533	ENSG00000128245	YWHAH	-0.01401342	0.8081072	-0.01961883	0.734264	0.07215276	0.2445365	0.1311795	0.04929767	-0.05398943	0.8193321	-0.1412814	0.5535442	7533	FALSE
1060	397	397	Gene	397	ENSG00000111348	ARHGDIB	0.1703129	0.2288204	0.01832301	0.8925708	0.03889585	0.6609316	0.5021549	0.0002106951	-0.04624642	0.6605723	-0.3378702	0.009079272	397	FALSE
1065	8767	8767	Gene	8767	ENSG00000104312	RIPK2	0.07033471	0.1443857	-0.05365485	0.253643	-0.06980495	0.3205408	-0.02143316	0.7544752	0.1916934	0.05118283	0.9740247	1.248648e-06	8767	FALSE
1066	572	572	Gene	572	ENSG00000002330	BAD	0.03198595	0.5550091	0.02070021	0.7007899	-0.2023071	0.05014218	-0.3424682	0.003904258	-0.06846953	0.3008145	-0.1199812	0.08669697	572	FALSE
1068	9500	9500	Gene	9500	ENSG00000179222	MAGED1	-0.05510458	0.2113139	-0.04717785	0.2789403	-0.2550531	0.05745285	-0.470774	0.002894305	-0.03775071	0.7270641	-0.2847986	0.02388605	9500	FALSE
1071	57498	57498	Gene	57498	ENSG00000134313	KIDINS220	-0.1075914	0.03319943	-0.0382076	0.3954677	-0.1321209	0.100997	-0.1709223	0.04206335	0.04967321	0.4756535	0.04575614	0.5102009	57498	FALSE
1073	11108	11108	Gene	11108	ENSG00000110851	PRDM4	0.01531062	0.8130658	-0.06782187	0.3088051	-0.09394851	0.3389785	-0.06995867	0.4714999	-0.03904792	0.5690414	-0.2122726	0.01071022	11108	FALSE
3122	85294	85294	Gene	85294	ENSG00000213417	KRTAP2-4	0.1240531	0.02052077	0.03333308	0.4700409	0.04861939	0.5331635	-0.008851481	0.908719	0.05984966	0.6122866	0.1055532	0.3787389	85294	FALSE
1075	3654	3654	Gene	3654	ENSG00000184216	IRAK1	-0.06650327	0.2126742	-0.01385219	0.7862397	-0.1058109	0.2080465	-0.04731685	0.5597239	0.008403542	0.9601967	0.3813649	0.04504243	3654	FALSE
1076	8503	8503	Gene	8503	ENSG00000117461	PIK3R3	-0.01127175	0.9026595	-0.01038913	0.9102421	-0.08485706	0.3880994	-0.227726	0.03707546	0.08662045	0.3847658	0.2073367	0.05671871	8503	FALSE
1077	11213	11213	Gene	11213	ENSG00000090376	IRAK3	0.07999933	0.1788963	-0.03322557	0.559804	-0.0992228	0.2264384	-0.09520706	0.2443368	0.108499	0.4553181	0.7977097	0.0002898202	11213	FALSE
1080	5293	5293	Gene	5293	ENSG00000171608	PIK3CD	0.06183956	0.2760146	0.08456285	0.1472607	-0.1185747	0.1281153	-0.2031444	0.018086	-0.02385428	0.8086997	-0.2143145	0.05203746	5293	FALSE
1082	25759	25759	Gene	25759	ENSG00000129946	SHC2	-0.06752474	0.4041956	-0.2494463	0.01028975	0.08540351	0.3046411	0.02522003	0.7554697	0.1027011	0.2647658	0.2462218	0.01916491	25759	FALSE
1083	3667	3667	Gene	3667	ENSG00000169047	IRS1	-0.0239916	0.5790595	-0.03704751	0.3973208	-0.004699558	0.9800477	0.2781743	0.1614743	0.2153239	0.2998772	0.5155459	0.02732391	3667	FALSE
1087	5295	5295	Gene	5295	ENSG00000145675	PIK3R1	-0.01421944	0.7763719	-0.1737007	0.005986653	0.05727561	0.5202404	0.1694371	0.07832764	-0.1640733	0.2752697	-0.1562756	0.29723	5295	FALSE
1092	9451	9451	Gene	9451	ENSG00000172071	EIF2AK3	0.121804	0.01888619	0.1627279	0.004117958	-0.06096653	0.4045512	0.04436441	0.5405107	0.06720387	0.5818965	-0.2608691	0.05402239	9451	FALSE
1095	6868	6868	Gene	6868	ENSG00000151694	ADAM17	0.02540595	0.6463843	0.08670778	0.1397872	-0.08770014	0.1905977	0.09277857	0.1684258	-0.0009680962	0.9890944	-0.1653563	0.04006905	6868	FALSE
1097	4311	4311	Gene	4311	ENSG00000196549	MME	-0.04410714	0.4283988	0.01945494	0.7229738	-0.2644494	0.06360499	-0.05476639	0.6729926	0.05971514	0.4542249	0.199222	0.02845301	4311	FALSE
1102	823	823	Gene	823	ENSG00000014216	CAPN1	-0.01331739	0.8041308	-0.001893036	0.9718283	0.140168	0.08865576	-0.03645606	0.6325857	-0.07466342	0.4837112	-0.2828364	0.02200176	823	FALSE
1107	3416	3416	Gene	3416	ENSG00000119912	IDE	0.05437349	0.2604304	-0.03256097	0.4902708	-0.265387	0.01716003	-0.2439345	0.02531945	-0.1595123	0.07098903	-0.3430919	0.00173854	3416	FALSE
1108	102	102	Gene	102	ENSG00000137845	ADAM10	0.045697	0.2899011	0.02129967	0.6128306	-0.1280148	0.102189	-0.1698659	0.03865612	0.04569102	0.7429221	-0.4752868	0.006609134	102	FALSE
1109	8851	8851	Gene	8851	ENSG00000176749	CDK5R1	0.07966502	0.2471581	-0.005907664	0.9288774	-0.01891269	0.7936143	0.02447688	0.7352461	-0.03112554	0.7859462	-0.3671658	0.009317047	8851	FALSE
3157	51433	51433	Gene	51433	ENSG00000089053	ANAPC5	0	1	0.0258471	0.4866225	0.006953622	0.9003992	-0.1139234	0.0632527	-0.08508044	0.2350212	-0.1844494	0.02225877	51433	FALSE
3158	8697	8697	Gene	8697	ENSG00000094880	CDC23	0.03807424	0.4436518	-0.02408073	0.6245152	0.01592106	0.7862193	-0.04875886	0.413997	0.1097576	0.2151614	0.3087112	0.004605601	8697	FALSE
1110	2081	2081	Gene	2081	ENSG00000178607	ERN1	0.09302602	0.1642896	0.236465	0.003923693	0.03923085	0.6514952	0.009441058	0.9129757	0.1310803	0.4460356	0.1826966	0.2955674	2081	FALSE
1111	23621	23621	Gene	23621	ENSG00000186318	BACE1	0.02889996	0.6435079	0.004291021	0.9448805	-0.2606858	0.05954906	-0.3617511	0.01495726	-0.0192977	0.8988197	-0.4413087	0.01530665	23621	FALSE
3159	25906	25906	Gene	25906	ENSG00000110200	ANAPC15	-0.0749283	0.5864565	-0.05153065	0.7070594	0.04859824	0.7338143	-0.2084983	0.1657732	-0.2769049	0.123599	-0.4929708	0.01446033	25906	FALSE
3160	8881	8881	Gene	8881	ENSG00000130177	CDC16	0.0562151	0.1907863	0.02878825	0.4871207	-0.07252846	0.1918247	-0.08225953	0.1437712	-0.04087633	0.5158803	-0.185238	0.01358572	8881	FALSE
1113	54205	54205	Gene	54205	ENSG00000172115	CYCS	0.005632611	0.9018634	0.06435491	0.1812877	-0.0749797	0.4188471	0.07007072	0.4489255	0.0966888	0.1738121	0.1709104	0.02834835	54205	FALSE
1114	23385	23385	Gene	23385	ENSG00000162736	NCSTN	-0.02679195	0.6636277	0.02825501	0.6466805	-0.05265868	0.6368047	-0.07226665	0.5192543	-0.1332438	0.1929708	-0.3995116	0.002276835	23385	FALSE
1117	840	840	Gene	840	ENSG00000165806	CASP7	0.01353138	0.7790213	0.03069017	0.5283677	0.1577516	0.2239771	0.3058373	0.03161312	0.2011729	0.09233809	0.3100619	0.01759651	840	FALSE
3165	7324	7324	Gene	7324	ENSG00000170142	UBE2E1	0.04372443	0.3419614	0.07731574	0.1098519	-0.04758051	0.4352192	0.0376019	0.5348961	0.09313261	0.2261109	0.2228927	0.01261477	7324	FALSE
1118	6263	6263	Gene	6263	ENSG00000198838	RYR3	0.2087204	0.006549095	0.1176869	0.07861522	-0.01577128	0.8293331	0.00195739	0.9786294	0.03578906	0.7225593	0.01485038	0.8825219	6263	FALSE
1119	8772	8772	Gene	8772	ENSG00000168040	FADD	-0.09652782	0.1030463	-0.1014084	0.08904356	-0.1973627	0.04653886	-0.1209205	0.1924829	-0.3737924	0.03651774	-0.4285859	0.02028405	8772	FALSE
1121	2903	2903	Gene	2903	ENSG00000183454	GRIN2A	-0.01138768	0.8226657	0.09413664	0.08885878	-0.0001898939	0.9977433	0.01798608	0.7891983	0.03344713	0.603571	0.1516579	0.03755346	2903	FALSE
3170	8540	8540	Gene	8540	ENSG00000018510	AGPS	0.1552727	0.02896483	0.04016242	0.5187887	-0.4745901	0.001514236	-0.2405482	0.05059706	0.06919679	0.5794395	0.3764661	0.01227486	8540	FALSE
3171	55711	55711	Gene	55711	ENSG00000064763	FAR2	0.1075567	0.2848983	0.3173085	0.008482367	-0.1905866	0.08242094	-0.09171006	0.3728468	-0.1970482	0.3396353	-0.7002807	0.005966926	55711	FALSE
3172	25979	25979	Gene	25979	ENSG00000109016	DHRS7B	-0.006501071	0.8794062	0.02880498	0.5066401	-0.1543606	0.1015124	-0.1068363	0.2392951	0.06446066	0.438761	0.1966187	0.03566898	25979	FALSE
3173	8443	8443	Gene	8443	ENSG00000116906	GNPAT	0.01042043	0.786174	-0.02911092	0.4549577	-0.1536726	0.03628382	-0.1303826	0.06698237	-0.09293753	0.2296933	-0.1933843	0.02527454	8443	FALSE
1126	5664	5664	Gene	5664	ENSG00000143801	PSEN2	0.0149983	0.6929138	-0.005903787	0.8759981	-0.161153	0.007065066	-0.1010443	0.05868991	-0.07444983	0.4134224	-0.5250876	0.0001973116	5664	FALSE
